#,Date,Pressure,Temp
1,2020-12-15 12:00:00,101.528,0.784
2,2020-12-15 12:15:00,101.551,1.221
3,2020-12-15 12:30:00,101.536,1.33
4,2020-12-15 12:45:00,101.519,1.33
5,2020-12-15 13:00:00,101.47,1.33
6,2020-12-15 13:15:00,101.454,1.33
7,2020-12-15 13:30:00,101.439,1.439
8,2020-12-15 13:45:00,101.406,1.439
9,2020-12-15 14:00:00,101.389,1.439
10,2020-12-15 14:15:00,101.389,1.439
11,2020-12-15 14:30:00,101.357,1.439
12,2020-12-15 14:45:00,101.324,1.439
13,2020-12-15 15:00:00,101.324,1.439
14,2020-12-15 15:15:00,101.34,1.439
15,2020-12-15 15:30:00,101.324,1.439
16,2020-12-15 15:45:00,101.291,1.439
17,2020-12-15 16:00:00,101.273,1.33
18,2020-12-15 16:15:00,101.257,1.33
19,2020-12-15 16:30:00,101.257,1.33
20,2020-12-15 16:45:00,101.273,1.33
21,2020-12-15 17:00:00,101.24,1.33
22,2020-12-15 17:15:00,101.207,1.33
23,2020-12-15 17:30:00,101.174,1.33
24,2020-12-15 17:45:00,101.174,1.33
25,2020-12-15 18:00:00,101.174,1.33
26,2020-12-15 18:15:00,101.207,1.33
27,2020-12-15 18:30:00,101.207,1.33
28,2020-12-15 18:45:00,101.191,1.33
29,2020-12-15 19:00:00,101.174,1.33
30,2020-12-15 19:15:00,101.125,1.33
31,2020-12-15 19:30:00,101.125,1.33
32,2020-12-15 19:45:00,101.092,1.33
33,2020-12-15 20:00:00,101.076,1.33
34,2020-12-15 20:15:00,101.043,1.33
35,2020-12-15 20:30:00,101.061,1.439
36,2020-12-15 20:45:00,101.077,1.439
37,2020-12-15 21:00:00,101.061,1.439
38,2020-12-15 21:15:00,101.044,1.439
39,2020-12-15 21:30:00,100.979,1.439
40,2020-12-15 21:45:00,100.962,1.439
41,2020-12-15 22:00:00,100.997,1.548
42,2020-12-15 22:15:00,100.964,1.548
43,2020-12-15 22:30:00,100.964,1.548
44,2020-12-15 22:45:00,100.931,1.548
45,2020-12-15 23:00:00,100.947,1.548
46,2020-12-15 23:15:00,100.964,1.548
47,2020-12-15 23:30:00,100.931,1.548
48,2020-12-15 23:45:00,100.931,1.548
49,2020-12-16 00:00:00,100.882,1.548
50,2020-12-16 00:15:00,100.849,1.548
51,2020-12-16 00:30:00,100.832,1.548
52,2020-12-16 00:45:00,100.816,1.548
53,2020-12-16 01:00:00,100.767,1.548
54,2020-12-16 01:15:00,100.734,1.548
55,2020-12-16 01:30:00,100.734,1.548
56,2020-12-16 01:45:00,100.717,1.548
57,2020-12-16 02:00:00,100.717,1.548
58,2020-12-16 02:15:00,100.685,1.548
59,2020-12-16 02:30:00,100.668,1.548
60,2020-12-16 02:45:00,100.686,1.656
61,2020-12-16 03:00:00,100.669,1.656
62,2020-12-16 03:15:00,100.637,1.656
63,2020-12-16 03:30:00,100.62,1.656
64,2020-12-16 03:45:00,100.571,1.656
65,2020-12-16 04:00:00,100.554,1.656
66,2020-12-16 04:15:00,100.571,1.656
67,2020-12-16 04:30:00,100.554,1.656
68,2020-12-16 04:45:00,100.538,1.656
69,2020-12-16 05:00:00,100.538,1.656
70,2020-12-16 05:15:00,100.538,1.656
71,2020-12-16 05:30:00,100.538,1.656
72,2020-12-16 05:45:00,100.554,1.656
73,2020-12-16 06:00:00,100.554,1.656
74,2020-12-16 06:15:00,100.504,1.548
75,2020-12-16 06:30:00,100.487,1.548
76,2020-12-16 06:45:00,100.504,1.548
77,2020-12-16 07:00:00,100.504,1.548
78,2020-12-16 07:15:00,100.455,1.548
79,2020-12-16 07:30:00,100.471,1.548
80,2020-12-16 07:45:00,100.455,1.548
81,2020-12-16 08:00:00,100.438,1.548
82,2020-12-16 08:15:00,100.405,1.548
83,2020-12-16 08:30:00,100.405,1.548
84,2020-12-16 08:45:00,100.407,1.656
85,2020-12-16 09:00:00,100.423,1.656
86,2020-12-16 09:15:00,100.407,1.656
87,2020-12-16 09:30:00,100.423,1.656
88,2020-12-16 09:45:00,100.424,1.764
89,2020-12-16 10:00:00,100.424,1.764
90,2020-12-16 10:15:00,100.442,1.872
91,2020-12-16 10:30:00,100.409,1.872
92,2020-12-16 10:45:00,100.426,1.98
93,2020-12-16 11:00:00,100.394,1.98
94,2020-12-16 11:15:00,100.395,2.088
95,2020-12-16 11:30:00,100.362,2.088
96,2020-12-16 11:45:00,100.363,2.195
97,2020-12-16 12:00:00,100.346,2.195
98,2020-12-16 12:15:00,100.313,2.195
99,2020-12-16 12:30:00,100.313,2.195
100,2020-12-16 12:45:00,100.281,2.303
101,2020-12-16 13:00:00,100.265,2.303
102,2020-12-16 13:15:00,100.249,2.41
103,2020-12-16 13:30:00,100.266,2.41
104,2020-12-16 13:45:00,100.249,2.41
105,2020-12-16 14:00:00,100.249,2.41
106,2020-12-16 14:15:00,100.282,2.41
107,2020-12-16 14:30:00,100.266,2.41
108,2020-12-16 14:45:00,100.266,2.41
109,2020-12-16 15:00:00,100.266,2.41
110,2020-12-16 15:15:00,100.282,2.41
111,2020-12-16 15:30:00,100.299,2.41
112,2020-12-16 15:45:00,100.315,2.41
113,2020-12-16 16:00:00,100.315,2.41
114,2020-12-16 16:15:00,100.332,2.41
115,2020-12-16 16:30:00,100.348,2.41
116,2020-12-16 16:45:00,100.331,2.303
117,2020-12-16 17:00:00,100.331,2.303
118,2020-12-16 17:15:00,100.347,2.303
119,2020-12-16 17:30:00,100.347,2.303
120,2020-12-16 17:45:00,100.364,2.303
121,2020-12-16 18:00:00,100.347,2.303
122,2020-12-16 18:15:00,100.364,2.303
123,2020-12-16 18:30:00,100.347,2.303
124,2020-12-16 18:45:00,100.347,2.303
125,2020-12-16 19:00:00,100.347,2.303
126,2020-12-16 19:15:00,100.347,2.303
127,2020-12-16 19:30:00,100.347,2.303
128,2020-12-16 19:45:00,100.346,2.195
129,2020-12-16 20:00:00,100.33,2.195
