#,Date,Pressure,Temp
1,2020-06-17 16:00:00,102.723,24.255
2,2020-06-17 16:15:00,102.69,24.255
3,2020-06-17 16:30:00,102.673,24.255
4,2020-06-17 16:45:00,102.673,24.255
5,2020-06-17 17:00:00,102.64,24.255
6,2020-06-17 17:15:00,102.63,24.158
7,2020-06-17 17:30:00,102.614,24.158
8,2020-06-17 17:45:00,102.63,24.158
9,2020-06-17 18:00:00,102.587,24.062
10,2020-06-17 18:15:00,102.587,24.062
11,2020-06-17 18:30:00,102.587,24.062
12,2020-06-17 18:45:00,102.587,24.062
13,2020-06-17 19:00:00,102.604,24.062
14,2020-06-17 19:15:00,102.528,23.966
15,2020-06-17 19:30:00,102.561,23.966
16,2020-06-17 19:45:00,102.561,23.966
17,2020-06-17 20:00:00,102.551,23.869
18,2020-06-17 20:15:00,102.551,23.869
19,2020-06-17 20:30:00,102.542,23.773
20,2020-06-17 20:45:00,102.542,23.773
21,2020-06-17 21:00:00,102.542,23.773
22,2020-06-17 21:15:00,102.565,23.677
23,2020-06-17 21:30:00,102.582,23.677
24,2020-06-17 21:45:00,102.572,23.581
25,2020-06-17 22:00:00,102.589,23.581
26,2020-06-17 22:15:00,102.589,23.581
27,2020-06-17 22:30:00,102.596,23.484
28,2020-06-17 22:45:00,102.613,23.484
29,2020-06-17 23:00:00,102.586,23.388
30,2020-06-17 23:15:00,102.576,23.292
31,2020-06-17 23:30:00,102.56,23.292
32,2020-06-17 23:45:00,102.55,23.196
33,2020-06-18 00:00:00,102.54,23.1
34,2020-06-18 00:15:00,102.557,23.1
35,2020-06-18 00:30:00,102.53,23.004
36,2020-06-18 00:45:00,102.497,23.004
37,2020-06-18 01:00:00,102.487,22.908
38,2020-06-18 01:15:00,102.494,22.812
39,2020-06-18 01:30:00,102.494,22.812
40,2020-06-18 01:45:00,102.467,22.717
41,2020-06-18 02:00:00,102.467,22.717
42,2020-06-18 02:15:00,102.491,22.621
43,2020-06-18 02:30:00,102.464,22.525
44,2020-06-18 02:45:00,102.481,22.525
45,2020-06-18 03:00:00,102.471,22.429
46,2020-06-18 03:15:00,102.504,22.429
47,2020-06-18 03:30:00,102.504,22.429
48,2020-06-18 03:45:00,102.461,22.333
49,2020-06-18 04:00:00,102.461,22.333
50,2020-06-18 04:15:00,102.467,22.238
51,2020-06-18 04:30:00,102.484,22.238
52,2020-06-18 04:45:00,102.467,22.238
53,2020-06-18 05:00:00,102.474,22.142
54,2020-06-18 05:15:00,102.474,22.142
55,2020-06-18 05:30:00,102.474,22.142
56,2020-06-18 05:45:00,102.464,22.046
57,2020-06-18 06:00:00,102.497,22.046
58,2020-06-18 06:15:00,102.514,22.046
59,2020-06-18 06:30:00,102.504,21.951
60,2020-06-18 06:45:00,102.487,21.951
61,2020-06-18 07:00:00,102.521,21.951
62,2020-06-18 07:15:00,102.537,21.951
63,2020-06-18 07:30:00,102.521,21.951
64,2020-06-18 07:45:00,102.537,21.951
65,2020-06-18 08:00:00,102.521,21.951
66,2020-06-18 08:15:00,102.537,21.951
67,2020-06-18 08:30:00,102.537,21.951
68,2020-06-18 08:45:00,102.531,22.046
69,2020-06-18 09:00:00,102.514,22.046
70,2020-06-18 09:15:00,102.491,22.142
71,2020-06-18 09:30:00,102.501,22.238
72,2020-06-18 09:45:00,102.517,22.238
73,2020-06-18 10:00:00,102.511,22.333
74,2020-06-18 10:15:00,102.521,22.429
75,2020-06-18 10:30:00,102.514,22.525
76,2020-06-18 10:45:00,102.524,22.621
77,2020-06-18 11:00:00,102.517,22.717
78,2020-06-18 11:15:00,102.511,22.812
79,2020-06-18 11:30:00,102.514,23.004
80,2020-06-18 11:45:00,102.507,23.1
81,2020-06-18 12:00:00,102.526,23.292
82,2020-06-18 12:15:00,102.453,23.388
83,2020-06-18 12:30:00,102.479,23.484
84,2020-06-18 12:45:00,102.515,23.677
85,2020-06-18 13:00:00,102.492,23.773
86,2020-06-18 13:15:00,102.485,23.869
87,2020-06-18 13:30:00,102.485,23.869
88,2020-06-18 13:45:00,102.478,23.966
89,2020-06-18 14:00:00,102.454,24.062
90,2020-06-18 14:15:00,102.463,24.158
91,2020-06-18 14:30:00,102.449,24.351
92,2020-06-18 14:45:00,102.425,24.448
93,2020-06-18 15:00:00,102.418,24.545
94,2020-06-18 15:15:00,102.361,24.641
95,2020-06-18 15:30:00,102.361,24.641
96,2020-06-18 15:45:00,102.32,24.738
97,2020-06-18 16:00:00,102.279,24.835
98,2020-06-18 16:15:00,102.272,24.931
99,2020-06-18 16:30:00,102.272,24.931
100,2020-06-18 16:45:00,102.289,24.931
101,2020-06-18 17:00:00,102.222,24.931
102,2020-06-18 17:15:00,102.272,24.931
103,2020-06-18 17:30:00,102.229,24.835
104,2020-06-18 17:45:00,102.229,24.835
105,2020-06-18 18:00:00,102.213,24.835
106,2020-06-18 18:15:00,102.186,24.738
107,2020-06-18 18:30:00,102.186,24.738
108,2020-06-18 18:45:00,102.203,24.738
109,2020-06-18 19:00:00,102.237,24.738
110,2020-06-18 19:15:00,102.253,24.738
111,2020-06-18 19:30:00,102.237,24.738
112,2020-06-18 19:45:00,102.27,24.738
113,2020-06-18 20:00:00,102.27,24.738
114,2020-06-18 20:15:00,102.311,24.641
115,2020-06-18 20:30:00,102.311,24.641
116,2020-06-18 20:45:00,102.311,24.641
117,2020-06-18 21:00:00,102.318,24.545
118,2020-06-18 21:15:00,102.335,24.545
119,2020-06-18 21:30:00,102.342,24.448
120,2020-06-18 21:45:00,102.358,24.448
121,2020-06-18 22:00:00,102.349,24.351
122,2020-06-18 22:15:00,102.323,24.255
123,2020-06-18 22:30:00,102.323,24.255
124,2020-06-18 22:45:00,102.33,24.158
125,2020-06-18 23:00:00,102.32,24.062
126,2020-06-18 23:15:00,102.32,24.062
127,2020-06-18 23:30:00,102.344,23.966
128,2020-06-18 23:45:00,102.351,23.869
129,2020-06-19 00:00:00,102.384,23.869
130,2020-06-19 00:15:00,102.375,23.773
131,2020-06-19 00:30:00,102.358,23.773
132,2020-06-19 00:45:00,102.348,23.677
133,2020-06-19 01:00:00,102.322,23.581
134,2020-06-19 01:15:00,102.305,23.581
135,2020-06-19 01:30:00,102.262,23.484
136,2020-06-19 01:45:00,102.262,23.484
137,2020-06-19 02:00:00,102.279,23.484
138,2020-06-19 02:15:00,102.286,23.388
139,2020-06-19 02:30:00,102.269,23.388
140,2020-06-19 02:45:00,102.226,23.292
141,2020-06-19 03:00:00,102.226,23.292
142,2020-06-19 03:15:00,102.2,23.196
143,2020-06-19 03:30:00,102.2,23.196
144,2020-06-19 03:45:00,102.166,23.196
145,2020-06-19 04:00:00,102.173,23.1
146,2020-06-19 04:15:00,102.206,23.1
147,2020-06-19 04:30:00,102.23,23.004
148,2020-06-19 04:45:00,102.247,23.004
149,2020-06-19 05:00:00,102.263,23.004
150,2020-06-19 05:15:00,102.304,22.908
151,2020-06-19 05:30:00,102.27,22.908
152,2020-06-19 05:45:00,102.294,22.812
153,2020-06-19 06:00:00,102.277,22.812
154,2020-06-19 06:15:00,102.294,22.812
155,2020-06-19 06:30:00,102.31,22.812
156,2020-06-19 06:45:00,102.317,22.717
157,2020-06-19 07:00:00,102.334,22.717
158,2020-06-19 07:15:00,102.35,22.717
